7428.849987, 1010.848079, -1849.294258, -1.950782, 2.766393, -6.335955
7409.020909, 1038.467855, -1912.572856, -2.015005, 2.757523, -6.319673
7388.550475, 1065.997737, -1975.685893, -2.079052, 2.748414, -6.302843
7367.440464, 1093.435343, -2038.627908, -2.142919, 2.739068, -6.285469
7345.692710, 1120.778299, -2101.393455, -2.206600, 2.729484, -6.267550
7323.309103, 1148.024238, -2163.977102, -2.270089, 2.719664, -6.249089
7300.291587, 1175.170804, -2226.373435, -2.333381, 2.709610, -6.230087
7276.642160, 1202.215648, -2288.577053, -2.396470, 2.699320, -6.210547
7252.362876, 1229.156429, -2350.582575, -2.459351, 2.688797, -6.190468
7227.455844, 1255.990817, -2412.384636, -2.522019, 2.678042, -6.169855
7201.923224, 1282.716490, -2473.977887, -2.584468, 2.667054, -6.148707
7175.767234, 1309.331137, -2535.357001, -2.646692, 2.655836, -6.127027
7148.990143, 1335.832454, -2596.516667, -2.708687, 2.644389, -6.104818
7121.594276, 1362.218148, -2657.451592, -2.770447, 2.632712, -6.082080
7093.582009, 1388.485938, -2718.156506, -2.831966, 2.620808, -6.058815
7064.955772, 1414.633551, -2778.626155, -2.893240, 2.608677, -6.035027
7035.718051, 1440.658724, -2838.855309, -2.954262, 2.596320, -6.010717
7005.871380, 1466.559207, -2898.838757, -3.015029, 2.583739, -5.985886
6975.418348, 1492.332758, -2958.571310, -3.075534, 2.570934, -5.960538
6944.361598, 1517.977149, -3018.047799, -3.135772, 2.557907, -5.934674
6912.703822, 1543.490161, -3077.263081, -3.195738, 2.544659, -5.908297
6880.447765, 1568.869587, -3136.212031, -3.255427, 2.531190, -5.881408
6847.596225, 1594.113231, -3194.889551, -3.314834, 2.517503, -5.854011
6814.152051, 1619.218911, -3253.290566, -3.373953, 2.503597, -5.826107
6780.118141, 1644.184455, -3311.410022, -3.432780, 2.489475, -5.797700
6745.497446, 1669.007702, -3369.242892, -3.491309, 2.475138, -5.768791
6710.292968, 1693.686507, -3426.784174, -3.549536, 2.460587, -5.739383
6674.507758, 1718.218735, -3484.028890, -3.607455, 2.445823, -5.709478
6638.144918, 1742.602263, -3540.972089, -3.665061, 2.430847, -5.679080
6601.207600, 1766.834983, -3597.608845, -3.722349, 2.415662, -5.648190
6563.699005, 1790.914798, -3653.934260, -3.779315, 2.400267, -5.616812
6525.622383, 1814.839627, -3709.943460, -3.835954, 2.384664, -5.584948
6486.981034, 1838.607400, -3765.631603, -3.892260, 2.368856, -5.552601
6447.778307, 1862.216061, -3820.993870, -3.948229, 2.352842, -5.519773
6408.017598, 1885.663568, -3876.025475, -4.003856, 2.336625, -5.486468
6367.702353, 1908.947894, -3930.721656, -4.059135, 2.320206, -5.452689
6326.836064, 1932.067025, -3985.077683, -4.114063, 2.303587, -5.418438
6285.422272, 1955.018961, -4039.088855, -4.168635, 2.286768, -5.383718
6243.464564, 1977.801718, -4092.750500, -4.222846, 2.269751, -5.348533
